Star HIP,RA (degrees),Dec (degrees),Magnitude,Color,xx,yy,zz,pl_name
30324,95.67491372765826,-17.955920950281516,1.98,-0.24,7.193352774738271e+17,5.062323108689073e+18,-1.3164442345140736e+18,Wolf 503 b
30343,95.74053574924152,22.51283756935661,2.87,1.621,9.612012216800998e+17,2.6048902189298657e+18,9.800685682433631e+17,Wolf 503 b
30419,95.94187863919072,4.592938888638197,4.39,0.215,1.0384420633570522e+18,1.7939770329452017e+18,2.3766228681368688e+17,Wolf 503 b
30438,95.98818463820658,-52.69549764014008,-0.62,0.164,9.767960826653102e+17,2.3722802206560123e+18,-2.212928515197059e+18,Wolf 503 b
30520,96.22460328024592,49.28787594389027,4.92,1.905,-1.4035434634629834e+18,2.4128155624575295e+19,2.7657585585679823e+19,Wolf 503 b
30788,97.0424204726346,-32.57990381832881,4.47,-0.169,7.668496490341304e+17,3.8026826150032927e+18,-1.9288778379597437e+18,Wolf 503 b
30867,97.2044098156444,-7.033096681863827,3.76,-0.113,3.501465482955996e+17,7.026187934168771e+18,-6.601310235924708e+17,Wolf 503 b
30883,97.24073427765208,20.212036133268303,4.13,-0.115,6.014904275442378e+17,5.015271364162749e+18,1.783028214799467e+18,Wolf 503 b
31125,97.96400673397568,-23.41837722723942,4.34,-0.245,-1.303528508156087e+18,1.8225741813390385e+19,-7.572839213489158e+18,Wolf 503 b
31216,98.22592006615368,7.332925219902536,4.47,0.023,-8.633919964009549e+17,1.46121917521609e+19,1.9636989187388913e+18,Wolf 503 b
31407,98.7439957023624,-52.97552906984123,4.35,-0.021,-3.629941067632791e+17,1.0516032899972817e+19,-1.317626953137039e+19,Wolf 503 b
31416,98.76421554593338,-22.964679393120267,4.54,-0.035,6.172521632044244e+17,4.1345008980535337e+18,-1.3797780068529495e+18,Wolf 503 b
31592,99.17144322909576,-19.25636001818223,3.95,1.037,1.0717409338222693e+18,1.1595490607349535e+18,-6.15325268257805e+16,Wolf 503 b
31681,99.4279065522694,16.398791883549983,1.93,0.001,1.0080325711428616e+18,1.5274293767970043e+18,4.2028070521225274e+17,Wolf 503 b
31685,99.44029317895524,-43.195961074788826,3.17,-0.103,6.852888384520643e+17,3.467239891616976e+18,-2.5991677565466286e+18,Wolf 503 b
31700,99.47254077018307,-18.237535970243464,4.42,1.137,4.777566739162728e+17,4.701086696079837e+18,-1.2333389955073341e+18,Wolf 503 b
31827,99.81969564322172,-14.145811889978663,4.82,1.459,-1.301399761805619e+18,1.4832130627549682e+19,-3.5027519512358185e+18,Wolf 503 b
31832,99.8326003753766,42.48849410556084,4.8,1.236,6.484914794453018e+17,3.5625690951620685e+18,2.9045693626119987e+18,Wolf 503 b
31978,100.24441476714296,9.895736845971117,4.66,-0.233,-5.308958285485384e+17,9.966337536912812e+18,1.8027232232126085e+18,Wolf 503 b
32246,100.9829798995155,25.131036064976303,3.06,1.377,-3.104836634201183e+17,8.185887462783753e+18,3.7704673617838367e+18,Wolf 503 b
32249,100.9970366482397,13.227660999157086,4.49,1.167,6.79068699407306e+17,3.083723105737809e+18,7.377017224760801e+17,Wolf 503 b
32349,101.28323310178853,-16.72452809852062,-1.44,0.009,1.1486006519923665e+18,6.654828098773623e+17,1.1692689643630992e+17,Wolf 503 b
32362,101.32153995722368,12.894278006975563,3.35,0.443,1.0602887465221623e+18,1.1063122381425005e+18,2.6110588214016512e+17,Wolf 503 b
32438,101.55863787297514,59.44161036605156,4.86,0.084,9.43408223683862e+17,1.6669094734417372e+18,2.003702670710135e+18,Wolf 503 b
32533,101.83246523490013,8.037172556485713,4.77,1.396,2.329207556078812e+17,5.032578621746086e+18,7.814011510417541e+17,Wolf 503 b
32578,101.96511593109555,2.4120740873783224,4.48,1.099,4.325520943890528e+17,4.039867167863355e+18,2.889319033092735e+17,Wolf 503 b
32607,102.04671783051162,-61.939726843917285,3.24,0.225,1.0719350897265142e+18,1.0197499173954771e+18,-6.858109416763023e+17,Wolf 503 b
32759,102.46017150843366,-32.50844990926795,3.5,-0.116,-1.9561586377179494e+17,6.741442127944748e+18,-3.8750094280222433e+18,Wolf 503 b
32761,102.46378147281504,-53.6223286498,4.41,0.899,4.943755483991976e+17,3.61791534715307e+18,-4.0704896071490934e+18,Wolf 503 b
32768,102.48440560128904,-50.61501269508228,2.94,1.207,9.267260487407747e+17,1.6600280572248543e+18,-1.1957650578643018e+18,Wolf 503 b
32844,102.69121427936096,41.78028068283018,4.99,1.256,5.990098917958979e+17,3.0972382456472146e+18,2.437485092864734e+18,Wolf 503 b
32855,102.7181730551905,-34.36731267464204,4.99,1.379,-3.937920570294203e+17,7.490647087202078e+18,-4.698206560331582e+18,Wolf 503 b
33018,103.19722040653508,33.96092610066794,3.6,0.102,8.11642210328883e+17,2.091025382798765e+18,1.1793841946898867e+18,Wolf 503 b
33092,103.38707632495527,-20.224225771955943,4.82,-0.212,-2.1548914670521106e+18,1.453362207707778e+19,-5.14044087341071e+18,Wolf 503 b
33152,103.53310986930296,-24.18417622883303,3.89,1.74,-2.828311995059577e+18,1.7175372957858429e+19,-7.521056278582468e+18,Wolf 503 b
33160,103.5465129078617,-12.038727416931495,4.08,1.418,6.175681681370967e+17,2.856369635109426e+18,-3.570271321368254e+17,Wolf 503 b
33202,103.661478688094,13.17729216043944,4.73,0.321,9.655776774450173e+17,1.404781119623826e+18,3.368890079241212e+17,Wolf 503 b
33302,103.90633809162634,-20.136223432912075,4.66,0.374,9.60317668682245e+17,1.4110984402530015e+18,-1.701709821671902e+17,Wolf 503 b
33345,104.02767858018716,-14.04338230042607,5.0,1.182,-8.57308581851576e+17,8.678826148489802e+18,-1.9453678900360346e+18,Wolf 503 b
33347,104.0342524049738,-17.054228969580922,4.36,-0.063,-5.585105468117326e+18,2.758886191658454e+19,-8.397111176923004e+18,Wolf 503 b
33357,104.06664354351624,-48.72108628382901,4.94,1.668,-4.478270636488077e+17,7.021254390474057e+18,-7.4132110810278e+18,Wolf 503 b
33449,104.3192774153289,58.42190981165736,4.35,0.85,9.55047506291415e+17,1.407067421344617e+18,1.5138075276102006e+18,Wolf 503 b
33485,104.4044015930673,45.09407241519706,4.9,0.027,7.898694703037098e+17,2.0451462420945244e+18,1.6486347822600914e+18,Wolf 503 b
33579,104.65647247676873,-28.97206798737453,1.5,-0.211,2.6153490133356557e+17,4.0391496133265183e+18,-1.8341236348129733e+18,Wolf 503 b
33694,105.0190561417412,76.97731228706532,4.55,1.365,1.0604708045897997e+18,9.743566737948736e+17,1.865162493038104e+18,Wolf 503 b
33856,105.42973542980155,-27.93479845541745,3.49,1.729,-1.54255813842113e+18,1.0394725922164867e+19,-5.253526282844233e+18,Wolf 503 b
33971,105.72820382286936,-4.239211980914473,4.99,-0.195,-1.692902728550906e+18,1.0733103855271664e+19,-6.408166558378374e+17,Wolf 503 b
33977,105.75612398176126,-23.83326146763521,3.02,-0.077,-4.871228273155599e+18,2.197907516520301e+19,-9.677508361980797e+18,Wolf 503 b
34045,105.9395470832682,-15.633363013159316,4.11,-0.112,1.576082654551959e+17,4.112260836768882e+18,-8.849859305875542e+17,Wolf 503 b
34059,105.97279555229858,-49.58296365619706,4.92,0.14,8.396250001660403e+17,1.7217898073231864e+18,-1.243225656477849e+18,Wolf 503 b
34088,106.0271739118081,20.57029045413105,4.01,0.899,-1.6950342044057055e+18,1.0541350457147632e+19,4.026320038280278e+18,Wolf 503 b
34444,107.09782994795536,-26.39317676058763,1.83,0.671,-3.301267189440892e+18,1.510510014546326e+19,-7.396421224133737e+18,Wolf 503 b
34481,107.1874298239248,-70.49818842737828,3.78,1.006,1.0316151755496803e+18,1.0165673879470747e+18,-1.1232084660689362e+18,Wolf 503 b
34495,107.21268552070768,-39.65560848231125,4.83,-0.179,-4.5599005635668326e+17,5.817812961774053e+18,-4.3970287822800225e+18,Wolf 503 b
34622,107.55700783849198,-4.235607758638906,4.91,1.02,5.630201274318783e+17,2.488052301782045e+18,-7167975372009872.0,Wolf 503 b
34693,107.78463098358326,30.24483010657396,4.41,1.261,4.1064775714899866e+17,2.9371679897044137e+18,1.5781470456928576e+18,Wolf 503 b
34752,107.9142499221638,39.32056318398533,4.91,1.451,1.1787626440925069e+17,3.8246992818577403e+18,2.9256623290331305e+18,Wolf 503 b
34769,107.96608279426574,-0.4927183734791581,4.15,-0.005,6.986246900388262e+16,3.9627955147765217e+18,1.0984287593587931e+17,Wolf 503 b
34834,108.13874455145188,-46.75857034817752,4.49,0.324,1.0244769027452749e+18,1.0144920619769421e+18,-3.3569765921438054e+17,Wolf 503 b
34899,108.30538477840255,-45.183346131663896,4.87,-0.003,7.837097405382916e+17,1.7381297088071342e+18,-1.0777453440898342e+18,Wolf 503 b
34922,108.38569667425828,-44.637501223306224,4.42,1.331,7.43101742595603e+17,1.8549249663930737e+18,-1.1768414466908782e+18,Wolf 503 b
34981,108.5633334301816,-26.35247995754672,4.42,-0.17,-3.0886272254492457e+18,1.325183515845928e+19,-6.476697694383848e+18,Wolf 503 b
35020,108.65887677192924,-48.2719224488781,4.75,-0.091,4.496172035356776e+17,2.7041616431415475e+18,-2.362820981277083e+18,Wolf 503 b
35037,108.70263687755552,-26.772614609438705,4.01,-0.15,-1.3386681174241436e+18,7.981305147543773e+18,-3.7972370353187395e+18,Wolf 503 b
35205,109.14570783382202,-27.88091166603117,4.66,1.589,-7.858805229139046e+16,4.1677655716155873e+18,-1.8638127546180088e+18,Wolf 503 b
35210,109.15343722851816,-23.315573530292763,4.83,1.601,-1.6715896977808951e+19,5.206735810041086e+19,-2.334645545115972e+19,Wolf 503 b
35228,109.20752647076696,-67.95709335220513,3.97,0.76,3.92602445310315e+17,2.802839158265721e+18,-5.649463659280804e+18,Wolf 503 b
35264,109.2855606219531,-37.09742172657008,2.71,1.616,-1.5639316365198144e+18,8.384673382809795e+18,-6.105364945930098e+18,Wolf 503 b
35350,109.52291398532344,16.540122467366878,3.58,0.106,8.780641381084344e+17,1.3950641520451318e+18,3.9430816511942656e+17,Wolf 503 b
35363,109.5765392232354,-36.733949376117096,4.65,-0.099,-9.883733955729684e+17,6.641040392646529e+18,-4.653345860075611e+18,Wolf 503 b
35384,109.633226506,49.46478258616209,5.0,0.087,5.4960101105637056e+17,2.310905543116765e+18,2.2781454782224243e+18,Wolf 503 b
35412,109.66822428120014,-24.558682661831423,4.88,-0.16,-7.502367855463892e+18,2.4835223574353617e+19,-1.1625739446867958e+19,Wolf 503 b
35415,109.67701414125642,-24.954349654588025,4.37,-0.132,-8.07162543127206e+18,2.6415379092545323e+19,-1.2622927563081245e+19,Wolf 503 b
35550,110.03060085497596,21.98226718676787,3.5,0.374,9.870966610272474e+17,1.0738744446563776e+18,3.486475398639425e+17,Wolf 503 b
35727,110.55635879167151,-19.016644291626346,4.94,-0.039,-4.595313638442816e+17,4.917999485733288e+18,-1.45309578900145e+18,Wolf 503 b
35904,111.02373090087352,-29.30305779300418,2.45,-0.083,-8.300527881771312e+18,2.5214112032200036e+19,-1.466594638126106e+19,Wolf 503 b
36041,111.41205014837752,9.27603783044892,4.99,0.991,-2.205185470585806e+18,9.180500791606624e+18,1.6475883091394854e+18,Wolf 503 b
36046,111.43070740603105,27.79749967031615,3.78,1.024,7.78774383182671e+17,1.5701038927003878e+18,6.959497087614854e+17,Wolf 503 b
36145,111.67843346712344,49.21119276281672,4.61,-0.001,5.958568200309286e+17,2.0179239688292588e+18,1.9223951489037507e+18,Wolf 503 b
36188,111.78732818424164,8.289051015232372,2.89,-0.097,5.7233513727457e+17,2.0688966019680317e+18,3.725248510347042e+17,Wolf 503 b
36284,112.04039737103382,8.92560392498421,4.33,1.425,-2.3118392471268147e+17,4.0348880894610606e+18,7.241915643873146e+17,Wolf 503 b
36366,112.27928517176112,31.785883541043024,4.16,0.32,9.799027098784351e+17,1.0380270588940646e+18,4.410080326426787e+17,Wolf 503 b
36377,112.30706059323786,-43.30013443388091,3.25,1.509,6.833521528777357e+17,1.760218640487294e+18,-1.0525819608956536e+18,Wolf 503 b
36425,112.4491040290009,12.006431725332932,4.55,1.276,-8.164693839848947e+17,5.382006737694248e+18,1.2432582229934636e+18,Wolf 503 b
36431,112.46419879432756,-23.024253254128983,4.85,0.243,-9.580183633288794e+18,2.6573357892492878e+19,-1.1809059349917071e+19,Wolf 503 b
36514,112.67741457051596,-30.962275309461425,4.65,0.904,-4.32085517497647e+18,1.371519610361692e+19,-8.394722178068537e+18,Wolf 503 b
36547,112.76840599384003,82.41117485386138,4.92,1.633,9.349525785519162e+17,1.1344220912179633e+18,4.579668057737996e+18,Wolf 503 b
36773,113.44979180577248,-14.52386739175246,4.82,1.362,-1.1090864271041278e+19,2.8840644021273793e+19,-7.837464308245225e+18,Wolf 503 b
36795,113.51295178165034,-22.29574472515703,4.44,0.521,8.711136577576988e+17,1.2618866868531635e+18,-1.605262316842373e+17,Wolf 503 b
36850,113.64775678104348,31.88725706957872,1.58,0.034,9.97744988847258e+17,9.683923662133768e+17,3.9797439074715245e+17,Wolf 503 b
36917,113.84486400938732,-28.369452136775056,4.65,-0.111,4.0686643717526925e+17,2.3017333573198781e+18,-8.70826502528274e+17,Wolf 503 b
36942,113.9157761267461,-52.53391578714413,4.93,1.373,2.4484980821195456e+17,2.66135636226632e+18,-2.817602156755792e+18,Wolf 503 b
36962,113.98030467255836,26.89499734173082,4.06,1.54,3.396339851266985e+17,2.4419886364923356e+18,1.168970757960264e+18,Wolf 503 b
37096,114.3420115493922,-34.968416560866515,4.53,-0.081,1.8501748204316544e+16,3.120769305937795e+18,-1.8030670068249787e+18,Wolf 503 b
37173,114.57517395801224,-25.364850415406824,4.69,-0.1,-7.949309778542298e+17,4.872306460113957e+18,-2.092535058552247e+18,Wolf 503 b
37229,114.70766140472875,-26.803677549676912,3.8,-0.159,-4.395172114350664e+17,4.0737982052434514e+18,-1.7976221365183734e+18,Wolf 503 b
37265,114.79107825731174,34.58353416002354,4.89,0.413,6.47239504905096e+17,1.7075602919436385e+18,9.897506620482036e+17,Wolf 503 b
37279,114.82054320351544,5.217877096871107,0.4,0.432,1.1187342733016806e+18,6.866028820681308e+17,1.50157956634238e+17,Wolf 503 b
37297,114.86372163049094,-38.30791097709464,4.84,-0.189,-6.28543950229386e+17,4.456848417278879e+18,-3.227261856060074e+18,Wolf 503 b
37379,115.09669493594495,-15.264113095151007,4.98,1.543,-1.4557136087349594e+18,6.182064755302556e+18,-1.5450805170136172e+18,Wolf 503 b
37447,115.31127998853997,-9.55126596206066,3.94,1.022,5.884532920826237e+17,1.8056965985847245e+18,-8.611113625988437e+16,Wolf 503 b
37504,115.45602272329364,-72.60599293586937,3.93,1.033,1.0010876705183613e+18,9.309689248507226e+17,-1.068448159205335e+18,Wolf 503 b
37609,115.75124396600296,58.71000198848274,4.93,0.104,6.574580398936175e+17,1.6388564572898634e+18,2.0580902244665303e+18,Wolf 503 b
37629,115.8285128125654,28.8819189610368,4.23,1.118,7.226318748363105e+17,1.5006011191060751e+18,6.989725013126021e+17,Wolf 503 b
37648,115.88483771570252,-28.41067983012015,4.63,1.632,-2.383659099343863e+18,7.899785215089213e+18,-4.2553145369864346e+18,Wolf 503 b
37677,115.95191854177438,-28.95479908199671,3.94,0.16,-1.1815704226025718e+25,2.4277473429606744e+25,-1.493857867667229e+25,Wolf 503 b
37740,116.11172284413628,24.39760577181168,3.57,0.932,6.197129588072438e+17,1.6992024804027955e+18,7.011036044253887e+17,Wolf 503 b
37819,116.3136391323901,-37.96854290538356,3.62,1.706,-3.424853237100322e+18,9.86802948305655e+18,-7.938058894339299e+18,Wolf 503 b
37826,116.3240842745063,28.025882441036707,1.16,0.991,1.0389882618815304e+18,8.41426993566514e+17,2.9021829774502586e+17,Wolf 503 b
37908,116.530482126749,18.50968909137289,4.89,1.425,-2.0474958374745216e+17,3.3303884601568835e+18,1.1661116727686817e+18,Wolf 503 b
38070,117.02145626547286,-25.93713474017104,4.4,-0.07,-8.386976328501577e+18,1.931626734907841e+19,-1.008425833915086e+19,Wolf 503 b
38089,117.08298039104535,-47.07826159532169,4.69,1.039,4.976131760843992e+17,1.8919508230135409e+18,-1.433212426199788e+18,Wolf 503 b
38164,117.30951689299523,-46.3731431379701,4.1,-0.16,-4.72042141657868e+18,1.198497798085679e+19,-1.3315047920626883e+19,Wolf 503 b
38170,117.32352104209102,-24.85979061796847,3.34,1.218,-4.1466745650254193e+18,1.0867653250659265e+19,-5.220130598378659e+18,Wolf 503 b
38414,118.05418596234344,-40.57574954886456,3.71,1.012,-1352787407200512.0,2.775492682697825e+18,-1.9813438297233674e+18,Wolf 503 b
38455,118.1609419533854,-38.862784636255874,4.49,-0.188,-1.0639587254709903e+18,4.750711148291723e+18,-3.663505041631234e+18,Wolf 503 b
38500,118.26505528175468,-49.61294311453927,4.63,-0.228,-9.26243781707369e+17,4.4764592892298337e+18,-5.048060178353004e+18,Wolf 503 b
38518,118.3256103108985,-48.102893410611074,4.22,-0.13,-4.655978550994973e+18,1.1386086006562351e+19,-1.3531336329718008e+19,Wolf 503 b
38538,118.37396402335224,26.76556842949901,4.97,0.098,1.425581797048128e+17,2.479948804670119e+18,1.224295968172485e+18,Wolf 503 b
38827,119.19431846436304,-52.98224460089279,3.46,-0.177,8.889768952369818e+16,2.5129045876483087e+18,-2.782303236316456e+18,Wolf 503 b
38835,119.21452697421272,-22.880034174983724,4.2,0.718,-9.741867616440522e+17,4.4123457344478505e+18,-1.7082505784162258e+18,Wolf 503 b
38901,119.41704489510676,-30.33452056434207,4.76,0.151,-4.62417990824821e+18,1.0854012896115313e+19,-6.755393821263593e+18,Wolf 503 b
38957,119.56007636256447,-49.24486432524448,4.47,-0.18,-2.3854289780353536e+18,6.847066036550977e+18,-8.207706558126418e+18,Wolf 503 b
39079,119.93358837708536,-3.679595471933669,4.93,1.205,-1.271211966417664e+16,2.6323874091542277e+18,-1.1289077906943728e+16,Wolf 503 b
39095,119.96682494261192,-18.399468871736048,4.61,0.087,9.553606561172326e+16,2.4419068193989253e+18,-5.711085994813914e+17,Wolf 503 b
39138,120.0831657874011,-63.56732295584735,4.81,-0.173,2.012056316222656e+16,2.56342963363185e+18,-4.449580279054996e+18,Wolf 503 b
39211,120.3060158159732,-1.393129129272472,4.69,1.475,-1.0921678016987233e+18,4.448837454591793e+18,3.1617423207070144e+16,Wolf 503 b
39311,120.56621075892733,2.335296276830478,4.39,1.252,-9.146798054797747e+16,2.714542702842042e+18,2.4101191824239597e+17,Wolf 503 b
39424,120.8792795746682,27.794089810276148,4.94,1.13,5.723219393220864e+16,2.4395981603983473e+18,1.2768819459499932e+18,Wolf 503 b
39429,120.8957510707634,-40.0030323504942,2.21,-0.269,-4.045183306447871e+18,9.2941815048661e+18,-8.372912534681893e+18,Wolf 503 b
39757,121.8854081467724,-24.30400500421836,2.83,0.458,8.781220308615855e+17,1.0483581197652603e+18,-1.0393721939379563e+17,Wolf 503 b
39794,121.98190706731894,-68.6168518051854,4.35,-0.113,-9165919735790848.0,2.467593882649609e+18,-5.515778536175735e+18,Wolf 503 b
39847,122.11369906355586,51.506655736214825,4.78,0.048,4.81357084240507e+17,1.6764655580686648e+18,1.7547378126635177e+18,Wolf 503 b
39863,122.14841710998384,-2.983812700267167,4.36,0.97,-8.152801120643667e+18,1.5413228093259164e+19,-7.722905710335871e+17,Wolf 503 b
39903,122.250570614192,-61.304476879413,4.74,0.437,9.947299614485875e+17,8.570894068828342e+17,-4.3863932666968454e+17,Wolf 503 b
39906,122.2567493828243,-19.2450517627209,4.4,-0.16,-1.0895728316904013e+18,4.159583248162774e+18,-1.3336882969679127e+18,Wolf 503 b
39953,122.38306580342504,-47.336519611885855,1.75,-0.145,-1.7227002670388882e+18,5.140504562695442e+18,-5.707788265075231e+18,Wolf 503 b
40084,122.8177567084027,-12.92694312713412,4.72,0.939,2.3982336711443174e+17,2.0218896025627034e+18,-2.509842169037534e+17,Wolf 503 b
40091,122.83947668249218,-39.61852418214044,4.44,1.59,-6.244148059476081e+18,1.2066644247334973e+19,-1.116817090979331e+19,Wolf 503 b
40096,122.85783561114307,-42.98724605942747,4.73,0.164,-1.6331443231501373e+19,2.767634998722814e+19,-2.991615084785954e+19,Wolf 503 b
40167,123.05322979186336,17.646732511935802,4.67,0.531,7.537712489980438e+17,1.2192397491055744e+18,3.7952218746244134e+17,Wolf 503 b
40259,123.33311788298715,-15.7882410387706,4.99,1.066,-4.993331547584016e+18,9.950672800796223e+18,-3.027851369107977e+18,Wolf 503 b
40274,123.37292629241148,-35.899448509484785,4.78,-0.11,-2.965234522441431e+18,6.857585026721463e+18,-5.293163229825507e+18,Wolf 503 b
40326,123.51257732829556,-40.34834269841325,4.42,1.17,-7.274124944856397e+16,2.456451204041834e+18,-1.7623213525180273e+18,Wolf 503 b
40526,124.1285096771818,9.18521008354058,3.53,1.481,-3.58010965658187e+17,2.834428249312304e+18,5.789565765037754e+17,Wolf 503 b
40702,124.63479567454328,-76.91898717416804,4.05,0.413,1.0866259281425879e+18,7.008538477340068e+17,-4.4441337925078906e+17,Wolf 503 b
40706,124.63784703754824,-36.65859619330514,4.44,0.222,7.625422634782221e+17,1.1699638588284316e+18,-3.851318475599298e+17,Wolf 503 b
40888,125.15648775302095,-77.48419673086876,4.34,1.161,9.823936214878172e+17,8.467025336172845e+17,-1.2792575019085542e+18,Wolf 503 b
40945,125.34585082823249,-33.05434983372312,4.83,1.419,-2.682441360879616e+18,6.012161305936523e+18,-4.186284984381813e+18,Wolf 503 b
41037,125.6281380790274,-59.509326793221234,1.86,1.196,-6.03687918650273e+17,3.055367580111718e+18,-5.012762211563909e+18,Wolf 503 b
41039,125.63198952587008,-48.49033402675834,4.79,-0.146,-4.3518888379012116e+18,8.284278337086057e+18,-1.0557451893873959e+19,Wolf 503 b
41075,125.70854832142494,43.18744666946999,4.25,1.55,-4.012967595714199e+17,2.766503170792548e+18,2.657421938104848e+18,Wolf 503 b
41307,126.41467912900848,-3.906590080151658,3.91,-0.012,4.6338637582336115e+17,1.5386329560111946e+18,5.976457140317424e+16,Wolf 503 b
41312,126.43353471957872,-66.13793674297679,3.77,1.132,9.184514139166973e+17,9.214996449832681e+17,-7.937711389490554e+17,Wolf 503 b
41704,127.56423608726874,60.71742824888423,3.35,0.856,6.457555702395656e+17,1.2626854560023555e+18,1.655783851271529e+18,Wolf 503 b
42134,128.83281290317896,-58.00904056611604,4.84,0.981,4.424671481936877e+17,1.4852246807446303e+18,-1.7013864587243645e+18,Wolf 503 b
42312,129.41087362912967,-42.98901555551768,4.11,0.109,-5.149004305808233e+18,8.271478450930973e+18,-9.128486101761454e+18,Wolf 503 b
42313,129.4135399701102,5.7037336199864095,4.14,0.003,9.330181007639565e+16,1.8917357943296947e+18,3.0875267572987174e+17,Wolf 503 b
42402,129.68919246308732,3.3413231345696888,4.45,1.216,-9.629210509131087e+17,3.151748411328274e+18,3.347740801405592e+17,Wolf 503 b
42483,129.92677278171473,-29.56171131028169,4.86,0.9,-8.173119493862989e+16,2.0773415346167706e+18,-9.604329137485907e+17,Wolf 503 b
42509,130.00556909801355,-12.475365748717673,4.98,1.415,-1.3256840515073052e+18,3.555382461329381e+18,-7.164393803537856e+17,Wolf 503 b
42515,130.02567933876455,-35.30849806751563,3.97,0.936,-7.640962564475942e+17,2.884603575376937e+18,-1.982848438272039e+18,Wolf 503 b
42527,130.05246743789957,64.32811787331569,4.59,1.179,4.980533997428598e+17,1.3810483874793336e+18,2.2929201704049725e+18,Wolf 503 b
42536,130.07299152894822,-52.92164594436007,3.6,-0.168,-6.535383726946514e+17,2.749340980344596e+18,-3.5953544104362563e+18,Wolf 503 b
42568,130.15418617443902,-59.76096888076982,4.31,-0.117,-3.174199970042363e+18,5.730779648459035e+18,-1.1400147194647243e+19,Wolf 503 b
42570,130.15647825662205,-46.64871498523237,3.77,0.67,-1.1845806611877081e+19,1.6007647860841994e+19,-2.1229265227512738e+19,Wolf 503 b
42624,130.30460570786298,-47.31707733849026,4.74,0.137,-6.703424743386156e+18,9.864317300692543e+18,-1.3047827360936876e+19,Wolf 503 b
42662,130.43059245644667,-15.944049918376,4.87,1.063,-4.027400977657933e+16,2.0023682495801958e+18,-3.9009657802185434e+17,Wolf 503 b
42726,130.60549081900336,-53.11382456252831,4.83,-0.173,-6.088808621136783e+17,2.656936432749471e+18,-3.48914345627955e+18,Wolf 503 b
42799,130.80601465166652,3.398653384956743,4.3,-0.192,-1.7159406968399828e+18,3.9246186264416394e+18,4.020466944131053e+17,Wolf 503 b
42806,130.8206515298874,21.46823072835124,4.66,0.01,2.5171547270819315e+17,1.645005277201708e+18,6.890940150793663e+17,Wolf 503 b
42828,130.8979556642493,-33.18631265611124,3.68,-0.18,-3.2163316952031764e+18,5.64604160404205e+18,-4.2353320433906954e+18,Wolf 503 b
42835,130.9181416798961,-7.233737581931448,4.63,0.84,-2.5491142257979126e+18,4.872678668292656e+18,-5.791862194767342e+17,Wolf 503 b
42884,131.09955601174997,-42.64914215893019,4.05,0.874,1.1832318022566746e+17,1.7875856182367718e+18,-1.3246867504556547e+18,Wolf 503 b
42911,131.17112451973372,18.152737322645653,3.94,1.083,3.585669388674427e+17,1.5098603405279503e+18,5.4141155480700634e+17,Wolf 503 b
42913,131.17628571993075,-54.70953738185227,1.93,0.043,8.768844039709821e+17,9.171290196116818e+17,-4.754682911609762e+17,Wolf 503 b
43023,131.5067306226316,-46.04149433141826,3.87,0.015,-5.595502619005223e+18,8.227307102512731e+18,-1.0436961641034019e+19,Wolf 503 b
43067,131.5940326050623,-13.547762835055796,4.32,0.9,-2.2102838853328128e+17,2.1492103290833828e+18,-3.623327297461935e+17,Wolf 503 b
43103,131.67408982482584,28.75959597563292,4.03,1.007,-4.802025575200479e+17,2.435982041957519e+18,1.497427980588759e+18,Wolf 503 b
43105,131.67717034287688,-56.76971675215782,4.5,-0.169,-7.195621363074207e+17,2.704649023998347e+18,-4.183154411600226e+18,Wolf 503 b
43109,131.6921949867813,6.41853298418184,3.38,0.685,3.186197030801112e+17,1.5379829251448694e+18,2.8329993346086688e+17,Wolf 503 b
43234,132.10808964352796,5.837607556640424,4.35,-0.044,-9.64738131894686e+17,2.9441436599105044e+18,4.649003905953727e+17,Wolf 503 b
43347,132.44837065588007,-45.30777553717298,4.94,0.043,-2.553693843409574e+18,4.653390931957221e+18,-5.427229509736777e+18,Wolf 503 b
43409,132.63197688061405,-27.709238018582187,4.02,1.272,-1.992859684620672e+16,1.8749654950574152e+18,-7.776434692666097e+17,Wolf 503 b
43783,133.76138840759992,-60.644318747849184,3.84,-0.104,1.6262590420765453e+17,1.634533387108634e+18,-2.43333508756748e+18,Wolf 503 b
43813,133.84775315998448,5.945664083173056,3.11,0.978,1.8135424322315354e+17,1.6118864264832783e+18,2.8804924155525203e+17,Wolf 503 b
43825,133.88218736369177,-27.68256532416008,4.87,0.142,-1.5151153305235046e+17,1.9567708026730573e+18,-8.551715879031236e+17,Wolf 503 b
43878,134.08007024350047,-52.723374802026015,4.68,-0.115,-3.33998790873217e+17,2.1357934037216922e+18,-2.6884264436247905e+18,Wolf 503 b
43937,134.24329272263927,-59.22927830963079,4.93,-0.182,-9.341447664170092e+17,2.7432134967651717e+18,-4.909786195140434e+18,Wolf 503 b
44066,134.6220483010778,11.857499987599676,4.26,0.141,3.492697938892096e+16,1.7329732087457413e+18,4.7778296788706643e+17,Wolf 503 b
44127,134.79735303242512,48.040346099015885,3.12,0.223,9.510720519758244e+17,8.033456210428234e+17,4.762028553553852e+17,Wolf 503 b
44191,135.02216362248356,-41.25322972247629,4.45,0.646,1.5024829129630016e+17,1.601875038984877e+18,-1.1164127597506803e+18,Wolf 503 b
44248,135.15537970986304,41.78140256849028,3.96,0.463,8.957810154794461e+17,8.556761812022881e+17,4.781658156747259e+17,Wolf 503 b
